HumanEval_ID,Name,FunctionCall,ExecutedLines,ExecutedLines_Symbols,Code_Indices,Code_Symbols
HumanEval/113,odd_count,"['3',""11111111""]","[16, 17, 18, 18, 18, 19, 17, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 19, 17, 20]",pqrrrsqrrrrrrrrrrsqt,"  # 1
def odd_count(lst):  # 2
  # 3
    """"""Given a list of strings, where each string consists of only digits, return a list.  # 4
    Each element i of the output should be ""the number of odd elements in the  # 5
    string i of the input."" where all the i's should be replaced by the number  # 6
    of odd digits in the i'th string of the input.  # 7
  # 8
    >>> odd_count(['1234567'])  # 9
    [""the number of odd elements 4n the str4ng 4 of the 4nput.""]  # 10
    >>> odd_count(['3',""11111111""])  # 11
    [""the number of odd elements 1n the str1ng 1 of the 1nput."",  # 12
     ""the number of odd elements 8n the str8ng 8 of the 8nput.""]  # 13
    """"""  # 14
  # 15
    res = []  # 16
    for arr in lst:  # 17
        n = sum(int(d)%2==1 for d in arr)  # 18
        res.append(""the number of odd elements "" + str(n) + ""n the str""+ str(n) +""ng ""+ str(n) +"" of the ""+ str(n) +""nput."")  # 19
    return res  # 20
  # 21","  # a
def odd_count(lst):  # b
  # c
    """"""Given a list of strings, where each string consists of only digits, return a list.  # d
    Each element i of the output should be ""the number of odd elements in the  # e
    string i of the input."" where all the i's should be replaced by the number  # f
    of odd digits in the i'th string of the input.  # g
  # h
    >>> odd_count(['1234567'])  # i
    [""the number of odd elements 4n the str4ng 4 of the 4nput.""]  # j
    >>> odd_count(['3',""11111111""])  # k
    [""the number of odd elements 1n the str1ng 1 of the 1nput."",  # l
     ""the number of odd elements 8n the str8ng 8 of the 8nput.""]  # m
    """"""  # n
  # o
    res = []  # p
    for arr in lst:  # q
        n = sum(int(d)%2==1 for d in arr)  # r
        res.append(""the number of odd elements "" + str(n) + ""n the str""+ str(n) +""ng ""+ str(n) +"" of the ""+ str(n) +""nput."")  # s
    return res  # t
  # u"
HumanEval/114,minSubArraySum,"[1, -1]","[12, 13, 14, 15, 16, 17, 18, 14, 15, 16, 18, 14, 19, 21, 22]",lmnopqrnoprnsuv,"  # 1
def minSubArraySum(nums):  # 2
  # 3
    """"""  # 4
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # 5
    of nums.  # 6
    Example  # 7
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # 8
    minSubArraySum([-1, -2, -3]) == -6  # 9
    """"""  # 10
  # 11
    max_sum = 0  # 12
    s = 0  # 13
    for num in nums:  # 14
        s += -num  # 15
        if (s < 0):  # 16
            s = 0  # 17
        max_sum = max(s, max_sum)  # 18
    if max_sum == 0:  # 19
        max_sum = max(-i for i in nums)  # 20
    min_sum = -max_sum  # 21
    return min_sum  # 22
  # 23","  # a
def minSubArraySum(nums):  # b
  # c
    """"""  # d
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # e
    of nums.  # f
    Example  # g
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # h
    minSubArraySum([-1, -2, -3]) == -6  # i
    """"""  # j
  # k
    max_sum = 0  # l
    s = 0  # m
    for num in nums:  # n
        s += -num  # o
        if (s < 0):  # p
            s = 0  # q
        max_sum = max(s, max_sum)  # r
    if max_sum == 0:  # s
        max_sum = max(-i for i in nums)  # t
    min_sum = -max_sum  # u
    return min_sum  # v
  # w"
HumanEval/114,minSubArraySum,"[0, 10, 20, 1000000]","[12, 13, 14, 15, 16, 18, 14, 15, 16, 17, 18, 14, 15, 16, 17, 18, 14, 15, 16, 17, 18, 14, 19, 20, 20, 20, 20, 20, 20, 21, 22]",lmnoprnopqrnopqrnopqrnsttttttuv,"  # 1
def minSubArraySum(nums):  # 2
  # 3
    """"""  # 4
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # 5
    of nums.  # 6
    Example  # 7
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # 8
    minSubArraySum([-1, -2, -3]) == -6  # 9
    """"""  # 10
  # 11
    max_sum = 0  # 12
    s = 0  # 13
    for num in nums:  # 14
        s += -num  # 15
        if (s < 0):  # 16
            s = 0  # 17
        max_sum = max(s, max_sum)  # 18
    if max_sum == 0:  # 19
        max_sum = max(-i for i in nums)  # 20
    min_sum = -max_sum  # 21
    return min_sum  # 22
  # 23","  # a
def minSubArraySum(nums):  # b
  # c
    """"""  # d
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # e
    of nums.  # f
    Example  # g
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # h
    minSubArraySum([-1, -2, -3]) == -6  # i
    """"""  # j
  # k
    max_sum = 0  # l
    s = 0  # m
    for num in nums:  # n
        s += -num  # o
        if (s < 0):  # p
            s = 0  # q
        max_sum = max(s, max_sum)  # r
    if max_sum == 0:  # s
        max_sum = max(-i for i in nums)  # t
    min_sum = -max_sum  # u
    return min_sum  # v
  # w"
HumanEval/114,minSubArraySum,[7],"[12, 13, 14, 15, 16, 17, 18, 14, 19, 20, 20, 20, 21, 22]",lmnopqrnstttuv,"  # 1
def minSubArraySum(nums):  # 2
  # 3
    """"""  # 4
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # 5
    of nums.  # 6
    Example  # 7
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # 8
    minSubArraySum([-1, -2, -3]) == -6  # 9
    """"""  # 10
  # 11
    max_sum = 0  # 12
    s = 0  # 13
    for num in nums:  # 14
        s += -num  # 15
        if (s < 0):  # 16
            s = 0  # 17
        max_sum = max(s, max_sum)  # 18
    if max_sum == 0:  # 19
        max_sum = max(-i for i in nums)  # 20
    min_sum = -max_sum  # 21
    return min_sum  # 22
  # 23","  # a
def minSubArraySum(nums):  # b
  # c
    """"""  # d
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # e
    of nums.  # f
    Example  # g
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # h
    minSubArraySum([-1, -2, -3]) == -6  # i
    """"""  # j
  # k
    max_sum = 0  # l
    s = 0  # m
    for num in nums:  # n
        s += -num  # o
        if (s < 0):  # p
            s = 0  # q
        max_sum = max(s, max_sum)  # r
    if max_sum == 0:  # s
        max_sum = max(-i for i in nums)  # t
    min_sum = -max_sum  # u
    return min_sum  # v
  # w"
HumanEval/114,minSubArraySum,"[-1, -2, -3, 10, -5]","[12, 13, 14, 15, 16, 18, 14, 15, 16, 18, 14, 15, 16, 18, 14, 15, 16, 17, 18, 14, 15, 16, 18, 14, 19, 21, 22]",lmnoprnoprnoprnopqrnoprnsuv,"  # 1
def minSubArraySum(nums):  # 2
  # 3
    """"""  # 4
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # 5
    of nums.  # 6
    Example  # 7
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # 8
    minSubArraySum([-1, -2, -3]) == -6  # 9
    """"""  # 10
  # 11
    max_sum = 0  # 12
    s = 0  # 13
    for num in nums:  # 14
        s += -num  # 15
        if (s < 0):  # 16
            s = 0  # 17
        max_sum = max(s, max_sum)  # 18
    if max_sum == 0:  # 19
        max_sum = max(-i for i in nums)  # 20
    min_sum = -max_sum  # 21
    return min_sum  # 22
  # 23","  # a
def minSubArraySum(nums):  # b
  # c
    """"""  # d
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # e
    of nums.  # f
    Example  # g
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # h
    minSubArraySum([-1, -2, -3]) == -6  # i
    """"""  # j
  # k
    max_sum = 0  # l
    s = 0  # m
    for num in nums:  # n
        s += -num  # o
        if (s < 0):  # p
            s = 0  # q
        max_sum = max(s, max_sum)  # r
    if max_sum == 0:  # s
        max_sum = max(-i for i in nums)  # t
    min_sum = -max_sum  # u
    return min_sum  # v
  # w"
HumanEval/114,minSubArraySum,"[100, -1, -2, -3, 10, -5]","[12, 13, 14, 15, 16, 17, 18, 14, 15, 16, 18, 14, 15, 16, 18, 14, 15, 16, 18, 14, 15, 16, 17, 18, 14, 15, 16, 18, 14, 19, 21, 22]",lmnopqrnoprnoprnoprnopqrnoprnsuv,"  # 1
def minSubArraySum(nums):  # 2
  # 3
    """"""  # 4
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # 5
    of nums.  # 6
    Example  # 7
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # 8
    minSubArraySum([-1, -2, -3]) == -6  # 9
    """"""  # 10
  # 11
    max_sum = 0  # 12
    s = 0  # 13
    for num in nums:  # 14
        s += -num  # 15
        if (s < 0):  # 16
            s = 0  # 17
        max_sum = max(s, max_sum)  # 18
    if max_sum == 0:  # 19
        max_sum = max(-i for i in nums)  # 20
    min_sum = -max_sum  # 21
    return min_sum  # 22
  # 23","  # a
def minSubArraySum(nums):  # b
  # c
    """"""  # d
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # e
    of nums.  # f
    Example  # g
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # h
    minSubArraySum([-1, -2, -3]) == -6  # i
    """"""  # j
  # k
    max_sum = 0  # l
    s = 0  # m
    for num in nums:  # n
        s += -num  # o
        if (s < 0):  # p
            s = 0  # q
        max_sum = max(s, max_sum)  # r
    if max_sum == 0:  # s
        max_sum = max(-i for i in nums)  # t
    min_sum = -max_sum  # u
    return min_sum  # v
  # w"
HumanEval/114,minSubArraySum,"[10, 11, 13, 8, 3, 4]","[12, 13, 14, 15, 16, 17, 18, 14, 15, 16, 17, 18, 14, 15, 16, 17, 18, 14, 15, 16, 17, 18, 14, 15, 16, 17, 18, 14, 15, 16, 17, 18, 14, 19, 20, 20, 20, 20, 20, 20, 20, 20, 21, 22]",lmnopqrnopqrnopqrnopqrnopqrnopqrnsttttttttuv,"  # 1
def minSubArraySum(nums):  # 2
  # 3
    """"""  # 4
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # 5
    of nums.  # 6
    Example  # 7
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # 8
    minSubArraySum([-1, -2, -3]) == -6  # 9
    """"""  # 10
  # 11
    max_sum = 0  # 12
    s = 0  # 13
    for num in nums:  # 14
        s += -num  # 15
        if (s < 0):  # 16
            s = 0  # 17
        max_sum = max(s, max_sum)  # 18
    if max_sum == 0:  # 19
        max_sum = max(-i for i in nums)  # 20
    min_sum = -max_sum  # 21
    return min_sum  # 22
  # 23","  # a
def minSubArraySum(nums):  # b
  # c
    """"""  # d
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # e
    of nums.  # f
    Example  # g
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # h
    minSubArraySum([-1, -2, -3]) == -6  # i
    """"""  # j
  # k
    max_sum = 0  # l
    s = 0  # m
    for num in nums:  # n
        s += -num  # o
        if (s < 0):  # p
            s = 0  # q
        max_sum = max(s, max_sum)  # r
    if max_sum == 0:  # s
        max_sum = max(-i for i in nums)  # t
    min_sum = -max_sum  # u
    return min_sum  # v
  # w"
HumanEval/114,minSubArraySum,"[-1, -2, -3, 2, -10]","[12, 13, 14, 15, 16, 18, 14, 15, 16, 18, 14, 15, 16, 18, 14, 15, 16, 18, 14, 15, 16, 18, 14, 19, 21, 22]",lmnoprnoprnoprnoprnoprnsuv,"  # 1
def minSubArraySum(nums):  # 2
  # 3
    """"""  # 4
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # 5
    of nums.  # 6
    Example  # 7
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # 8
    minSubArraySum([-1, -2, -3]) == -6  # 9
    """"""  # 10
  # 11
    max_sum = 0  # 12
    s = 0  # 13
    for num in nums:  # 14
        s += -num  # 15
        if (s < 0):  # 16
            s = 0  # 17
        max_sum = max(s, max_sum)  # 18
    if max_sum == 0:  # 19
        max_sum = max(-i for i in nums)  # 20
    min_sum = -max_sum  # 21
    return min_sum  # 22
  # 23","  # a
def minSubArraySum(nums):  # b
  # c
    """"""  # d
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # e
    of nums.  # f
    Example  # g
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # h
    minSubArraySum([-1, -2, -3]) == -6  # i
    """"""  # j
  # k
    max_sum = 0  # l
    s = 0  # m
    for num in nums:  # n
        s += -num  # o
        if (s < 0):  # p
            s = 0  # q
        max_sum = max(s, max_sum)  # r
    if max_sum == 0:  # s
        max_sum = max(-i for i in nums)  # t
    min_sum = -max_sum  # u
    return min_sum  # v
  # w"
HumanEval/114,minSubArraySum,[-10],"[12, 13, 14, 15, 16, 18, 14, 19, 21, 22]",lmnoprnsuv,"  # 1
def minSubArraySum(nums):  # 2
  # 3
    """"""  # 4
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # 5
    of nums.  # 6
    Example  # 7
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # 8
    minSubArraySum([-1, -2, -3]) == -6  # 9
    """"""  # 10
  # 11
    max_sum = 0  # 12
    s = 0  # 13
    for num in nums:  # 14
        s += -num  # 15
        if (s < 0):  # 16
            s = 0  # 17
        max_sum = max(s, max_sum)  # 18
    if max_sum == 0:  # 19
        max_sum = max(-i for i in nums)  # 20
    min_sum = -max_sum  # 21
    return min_sum  # 22
  # 23","  # a
def minSubArraySum(nums):  # b
  # c
    """"""  # d
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # e
    of nums.  # f
    Example  # g
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # h
    minSubArraySum([-1, -2, -3]) == -6  # i
    """"""  # j
  # k
    max_sum = 0  # l
    s = 0  # m
    for num in nums:  # n
        s += -num  # o
        if (s < 0):  # p
            s = 0  # q
        max_sum = max(s, max_sum)  # r
    if max_sum == 0:  # s
        max_sum = max(-i for i in nums)  # t
    min_sum = -max_sum  # u
    return min_sum  # v
  # w"
HumanEval/114,minSubArraySum,"[-1, -2, -3]","[12, 13, 14, 15, 16, 18, 14, 15, 16, 18, 14, 15, 16, 18, 14, 19, 21, 22]",lmnoprnoprnoprnsuv,"  # 1
def minSubArraySum(nums):  # 2
  # 3
    """"""  # 4
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # 5
    of nums.  # 6
    Example  # 7
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # 8
    minSubArraySum([-1, -2, -3]) == -6  # 9
    """"""  # 10
  # 11
    max_sum = 0  # 12
    s = 0  # 13
    for num in nums:  # 14
        s += -num  # 15
        if (s < 0):  # 16
            s = 0  # 17
        max_sum = max(s, max_sum)  # 18
    if max_sum == 0:  # 19
        max_sum = max(-i for i in nums)  # 20
    min_sum = -max_sum  # 21
    return min_sum  # 22
  # 23","  # a
def minSubArraySum(nums):  # b
  # c
    """"""  # d
    Given an array of integers nums, find the minimum sum of any non-empty sub-array  # e
    of nums.  # f
    Example  # g
    minSubArraySum([2, 3, 4, 1, 2, 4]) == 1  # h
    minSubArraySum([-1, -2, -3]) == -6  # i
    """"""  # j
  # k
    max_sum = 0  # l
    s = 0  # m
    for num in nums:  # n
        s += -num  # o
        if (s < 0):  # p
            s = 0  # q
        max_sum = max(s, max_sum)  # r
    if max_sum == 0:  # s
        max_sum = max(-i for i in nums)  # t
    min_sum = -max_sum  # u
    return min_sum  # v
  # w"
